,precision,recall,f1-score,support
0,0.5,0.017857142857142856,0.03448275862068965,56.0
1,0.5,0.9821428571428571,0.6626506024096385,56.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.5,0.5,0.34856668051516404,112.0
weighted avg,0.5,0.5,0.34856668051516404,112.0
