,precision,recall,f1-score,support
0.0,0.9861305435735476,0.9899870612782524,0.9880550393075587,171578.0
1.0,0.8512296501558712,0.8044848187249366,0.8271973745108765,12219.0
accuracy,0.9776546951256005,0.9776546951256005,0.9776546951256005,0.9776546951256005
macro avg,0.9186800968647093,0.8972359400015946,0.9076262069092176,183797.0
weighted avg,0.9771622034120074,0.9776546951256005,0.97736106820819,183797.0
