,precision,recall,f1-score,support
0,0.746268656716418,0.8064516129032258,0.7751937984496124,62.0
1,0.5384615384615384,0.45161290322580644,0.4912280701754386,31.0
accuracy,0.6881720430107527,0.6881720430107527,0.6881720430107527,0.6881720430107527
macro avg,0.6423650975889782,0.6290322580645161,0.6332109343125255,93.0
weighted avg,0.6769996172981247,0.6881720430107527,0.6805385556915544,93.0
