,precision,recall,f1-score,support
0,1.0,0.38095238095238093,0.5517241379310345,42.0
1,0.6176470588235294,1.0,0.7636363636363637,42.0
accuracy,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6904761904761905
macro avg,0.8088235294117647,0.6904761904761905,0.6576802507836991,84.0
weighted avg,0.8088235294117647,0.6904761904761905,0.6576802507836991,84.0
