fpr,tpr,threshold
0.0,0.0,2.0
0.0,0.0007898478226528356,1.0
0.0,0.0011057869517139699,0.9999999
0.0,0.001263756516244537,0.99999976
0.0,0.001421726080775104,0.9999993
0.0,0.0017376652098362382,0.99999714
0.0,0.002685482597019641,0.99999297
0.0,0.002790795640040019,0.99999285
0.0,0.0031067347691011533,0.9999914
0.0,0.003212047812121531,0.99999106
0.0,0.0036332999842030437,0.9999896
0.0,0.0037386130272234214,0.9999894
0.0,0.0038439260702437996,0.99998903
0.0,0.004001895634774367,0.9999889
0.0,0.004054552156284556,0.9999888
0.0,0.004159865199304934,0.99998844
0.0,0.004317834763835501,0.9999883
0.0,0.0043704912853456904,0.99998796
0.0,0.004475804328366068,0.99998784
0.0,0.004581117371386446,0.99998736
0.0,0.004686430414406824,0.99998724
0.0,0.004739086935917013,0.99998677
0.0,0.004844399978937391,0.99998605
0.0,0.00489705650044758,0.99998593
0.0,0.005107682586488337,0.9999857
0.0,0.005160339107998526,0.9999856
0.0,0.005318308672529093,0.99998534
0.0,0.005423621715549471,0.999985
0.0,0.0054762782370596595,0.99998474
0.0,0.005581591280080038,0.9999846
0.0,0.005739560844610605,0.9999838
0.0,0.005897530409141172,0.99998343
0.0,0.005950186930651361,0.9999831
0.0,0.006055499973671739,0.99998283
0.0,0.0061081564951819284,0.9999827
0.0,0.006266126059712496,0.9999826
0.0,0.006371439102732874,0.99998224
0.0,0.006476752145753251,0.9999821
0.0,0.006792691274814386,0.9999809
0.0,0.006950660839344953,0.9999808
0.0,0.007161286925385709,0.9999801
0.0,0.007213943446895898,0.99998
0.0,0.007529882575957032,0.9999789
0.0,0.007582539097467221,0.9999788
0.0,0.007740508661997788,0.9999784
0.0,0.008003791269548734,0.9999764
0.0,0.008109104312569112,0.99997616
0.0,0.008635669527671003,0.9999745
0.0,0.008740982570691381,0.99997413
0.0,0.009056921699752514,0.9999726
0.0,0.009372860828813648,0.9999721
0.0,0.009636143436364594,0.9999715
0.0,0.009741456479384972,0.9999714
0.0,0.009899426043915539,0.99997044
0.0,0.010057395608446106,0.9999703
0.0,0.010268021694486863,0.99996865
0.0,0.01037333473750724,0.99996793
0.0,0.01042599125901743,0.9999676
0.0,0.010741930388078564,0.99996626
0.0,0.010847243431098942,0.99996555
0.0,0.011005212995629508,0.9999654
0.0,0.011057869517139697,0.9999652
0.0,0.011163182560160075,0.99996495
0.0,0.01142646516771102,0.99996316
0.0,0.011531778210731399,0.99996305
0.0,0.011689747775261966,0.9999622
0.0,0.011900373861302722,0.99996173
0.0,0.012690221683955559,0.9999578
0.0,0.012795534726975937,0.99995756
0.0,0.013532726028118582,0.99995327
0.0,0.01369069559264915,0.9999529
0.0,0.013743352114159339,0.9999528
0.0,0.013848665157179717,0.9999527
0.0,0.013901321678689906,0.99995244
0.0,0.014059291243220473,0.9999523
0.0,0.014164604286240851,0.99995184
0.0,0.01426991732926123,0.99995136
0.0,0.014375230372281608,0.9999511
0.0,0.014585856458322364,0.9999504
0.0,0.014638512979832553,0.9999503
0.0,0.014743826022852931,0.9999502
0.0,0.014954452108893686,0.99994934
0.0,0.015112421673424253,0.999949
0.0,0.01527039123795482,0.9999478
0.0,0.015375704280975198,0.9999474
0.0,0.015428360802485388,0.9999473
0.0,0.015533673845505766,0.9999472
0.0,0.015691643410036333,0.9999459
0.0,0.01590226949607709,0.99994564
0.0,0.01627086514664841,0.99994314
0.0,0.01637617818966879,0.999943
0.0,0.016850086883260493,0.99993896
0.0,0.01695539992628087,0.9999385
0.0,0.017271339055342005,0.9999378
