,precision,recall,f1-score,support
0.0,0.9537896283854713,0.9988676465738063,0.9758083137777157,90961.0
1.0,0.9927830717488789,0.7629637607021701,0.8628322625825899,18571.0
accuracy,0.9588704670781142,0.9588704670781142,0.9588704670781142,0.9588704670781142
macro avg,0.9732863500671751,0.8809157036379882,0.9193202881801528,109532.0
weighted avg,0.9604009130940666,0.9588704670781142,0.9566533796329483,109532.0
