,precision,recall,f1-score,support
0,1.0,1.0,1.0,56.0
1,1.0,1.0,1.0,56.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,112.0
weighted avg,1.0,1.0,1.0,112.0
