,precision,recall,f1-score,support
0.0,0.9554113435266227,0.9860608232517332,0.9704941559942107,80923.0
1.0,0.9175257731958762,0.7711546733853623,0.8379966611018363,16273.0
accuracy,0.9500802502160582,0.9500802502160582,0.9500802502160582,0.9500802502160582
macro avg,0.9364685583612495,0.8786077483185477,0.9042454085480236,97196.0
weighted avg,0.9490683676223444,0.9500802502160582,0.9483108178487766,97196.0
