,precision,recall,f1-score,support
0.0,0.9816050099665689,0.8196401189992529,0.8933407610558793,76303.0
1.0,0.05584522502744237,0.40986908358509566,0.09829730708851589,1986.0
accuracy,0.8092452324081288,0.8092452324081288,0.8092452324081288,0.8092452324081288
macro avg,0.5187251174970056,0.6147546012921743,0.49581903407219763,78289.0
weighted avg,0.9581207537761832,0.8092452324081288,0.873172457723621,78289.0
