,precision,recall,f1-score,support
0,0.0,0.0,0.0,37.0
1,0.4126984126984127,0.7027027027027027,0.52,37.0
accuracy,0.35135135135135137,0.35135135135135137,0.35135135135135137,0.35135135135135137
macro avg,0.20634920634920634,0.35135135135135137,0.26,74.0
weighted avg,0.20634920634920634,0.35135135135135137,0.26,74.0
