,precision,recall,f1-score,support
0.0,0.984789683437462,0.9894100642273485,0.9870944671052823,171578.0
1.0,0.8408095321534957,0.7854161551681808,0.8121694241103541,12219.0
accuracy,0.975848354434512,0.975848354434512,0.975848354434512,0.975848354434512
macro avg,0.9127996077954789,0.8874131096977647,0.8996319456078181,183797.0
weighted avg,0.9752177455465346,0.975848354434512,0.9754652832755406,183797.0
