,precision,recall,f1-score,support
0.0,0.9680669009263907,0.9328503424544585,0.9501324091751441,90961.0
1.0,0.712564705882353,0.8439886293963548,0.7727284325482893,17941.0
accuracy,0.9182108684872637,0.9182108684872637,0.9182108684872637,0.9182108684872637
macro avg,0.8403158034043718,0.8884194859254066,0.8614304208617167,108902.0
weighted avg,0.9259743325503731,0.9182108684872637,0.9209060887709053,108902.0
