,precision,recall,f1-score,support
0.0,0.9777477377740745,0.9914388518962737,0.9845456999026039,169253.0
1.0,0.8528784648187633,0.6874539651362632,0.7612833061446438,12219.0
accuracy,0.9709707282666197,0.9709707282666197,0.9709707282666197,0.9709707282666197
macro avg,0.9153131012964189,0.8394464085162685,0.8729145030236238,181472.0
weighted avg,0.9693399522961995,0.9709707282666197,0.9695128397956533,181472.0
