,precision,recall,f1-score,support
0.0,0.979923887587822,0.9888805516002671,0.9843818463592441,169253.0
1.0,0.8236506746626686,0.7193714706604468,0.7679874186361452,12219.0
accuracy,0.9707337771116206,0.9707337771116206,0.9707337771116206,0.9707337771116206
macro avg,0.9017872811252453,0.854126011130357,0.8761846324976946,181472.0
weighted avg,0.9694015899951772,0.9707337771116206,0.969811424958981,181472.0
