fpr,tpr,threshold
0.0,,1.9999874
2.4219525781685195e-05,,0.99998736
7.265857734505559e-05,,0.9999851
0.00019375620625348156,,0.99998355
0.00024219525781685194,,0.9999832
0.0003632928867252779,,0.9999819
0.0004117319382886483,,0.99998164
0.0006539271961055002,,0.9999745
0.0007023662476688706,,0.99997413
0.009203419797040374,,0.99331725
0.009251858848603745,,0.9933142
0.012158201942405968,,0.99270004
0.012206640993969339,,0.99268496
0.015258301242461672,,0.9920157
0.015306740294025043,,0.99201465
0.015403618397151785,,0.9919878
0.015452057448715154,,0.9919648
0.016348179902637507,,0.99163413
0.016396618954200876,,0.99162954
0.0166872532635811,,0.99155957
0.01673569231514447,,0.9915555
0.02010220639879871,,0.9906219
0.020150645450362083,,0.99061865
0.02317808617307273,,0.98958814
0.023226525224636103,,0.98957974
0.029596260505219307,,0.9873043
0.02964469955678268,,0.9872959
0.03245416454745816,,0.9866338
0.03250260359902153,,0.98663074
0.03291433553731018,,0.98656034
0.03296277458887355,,0.9865589
0.033544043207633996,,0.9864168
0.033592482259197365,,0.9864145
0.03482767807406331,,0.986126
0.03487611712562668,,0.9861244
0.035336288115478696,,0.9860277
0.03538472716704207,,0.9860275
0.037104313497541716,,0.9856068
0.03715275254910509,,0.9856005
0.037419167332703625,,0.9855445
0.037467606384266994,,0.9855408
0.03780667974521059,,0.98546916
0.03785511879677396,,0.98544955
0.042965438736709535,,0.98426557
0.043013877788272904,,0.9842646
0.04601709898520187,,0.9836294
0.04606553803676524,,0.98362166
0.04756714863522972,,0.98333883
0.047615587686793096,,0.9833308
0.0498922231102715,,0.98281443
0.04994066216183487,,0.98281187
0.05451815253457337,,0.9816626
0.05456659158613674,,0.98165685
0.055293177359587296,,0.9815236
0.05534161641115067,,0.98151934
0.05897454527840345,,0.98024315
0.05902298432996682,,0.98024017
0.05928939911356536,,0.98016423
0.05933783816512873,,0.9801437
0.06071835113468478,,0.9797734
0.06076679018624815,,0.97976786
0.06217152268158589,,0.9794039
0.06221996173314927,,0.979389
0.06255903509409286,,0.97928774
0.06260747414565623,,0.9792636
0.06917096563249292,,0.9774623
0.06921940468405628,,0.9774444
0.06992177093172516,,0.9772201
0.06997020998328853,,0.9772149
0.07069679575673908,,0.9768366
0.07074523480830246,,0.97683483
0.07089055196299257,,0.97679853
0.07093899101455593,,0.97679067
0.07382111458257647,,0.9759546
0.07386955363413984,,0.9759503
0.07701809198575892,,0.97512245
0.07706653103732229,,0.9751105
0.08164402141006079,,0.9740424
0.08169246046162416,,0.9740408
0.08365424204994067,,0.97355676
0.08370268110150403,,0.973542
0.08760202475235535,,0.97254974
0.08765046380391872,,0.972547
0.09181622223836858,,0.9713798
0.09186466128993194,,0.97137445
0.0955218096829664,,0.97041965
0.09557024873452978,,0.9703894
0.10496742473782364,,0.96747375
0.105015863789387,,0.9674529
0.11145825764731526,,0.96512544
0.11150669669887864,,0.96512103
0.1149943084114413,,0.9637666
0.11504274746300468,,0.9637654
0.11562401608176512,,0.9634787
0.1156724551333285,,0.9634633
0.11569667465911017,,0.96345884
0.11574511371067354,,0.9634478
0.12935648719998064,,0.9576369
0.12940492625154398,,0.957615
0.13628327157354259,,0.9545038
0.13633171062510596,,0.9544999
0.13800285790404224,,0.95380086
0.1380512969556056,,0.95379037
0.14219283586427378,,0.9517314
0.14224127491583716,,0.9517197
0.15062123083630022,,0.94778347
0.1506696698878636,,0.94777644
0.1546174525902783,,0.94570684
0.15466589164184166,,0.9457067
0.15502918452856693,,0.94553894
0.1550776235801303,,0.94553405
0.15679720991062995,,0.9445379
0.15684564896219333,,0.9445348
0.1601395044685025,,0.9426324
0.16018794352006588,,0.9426278
0.17106251059604252,,0.93640405
0.1711109496476059,,0.93639785
0.17205551115309162,,0.9357283
0.172103950204655,,0.9357245
0.17595485480394293,,0.93363065
0.1760032938555063,,0.9336083
0.2038315289786626,,0.9153846
0.20387996803022596,,0.9153834
0.21112160623894985,,0.9106222
0.21117004529051323,,0.91060203
0.2170553900554627,,0.9071129
0.21710382910702608,,0.90710896
0.22773620092518587,,0.9002998
0.22783307902831262,,0.9002334
0.27060476155876867,,0.85234946
0.27065320061033205,,0.85230386
0.3015573155077624,,0.7856881
0.30160575455932576,,0.78564155
0.33464118772554435,,0.6273896
0.33468962677710773,,0.62716293
0.4063552035651142,,0.2855661
0.40640364261667755,,0.28552204
0.5906900142895202,,0.04170666
0.5907384533410835,,0.041700445
0.5908353314442103,,0.04168073
0.5908837704957737,,0.04166562
0.651941194991402,,0.029500008
0.6519896340429654,,0.029498799
0.6689433020901451,,0.027207667
0.6689917411417085,,0.02720662
0.7032381505970113,,0.023839435
0.7032865896485747,,0.0238363
0.7604446704933517,,0.019541688
0.7604931095449151,,0.019533275
0.7803289011601153,,0.017900864
0.7803773402116787,,0.017898224
0.8006733028167309,,0.016540669
0.8007217418682943,,0.016540498
0.8192496790912834,,0.01528084
0.8192981181428468,,0.0152806975
0.8207270701639662,,0.01517313
0.8207755092155296,,0.015172411
0.8421613504807576,,0.013798887
0.842209789532321,,0.013797291
0.8434449853471869,,0.013740143
0.8434934243987503,,0.01373832
0.8656785100147739,,0.012375488
0.8657269490663373,,0.012373612
0.8942333309113808,,0.0111088045
0.8942817699629442,,0.011108631
0.8950567947879581,,0.011077095
0.8951052338395215,,0.011076734
0.9027828235123156,,0.010743384
0.902831262563879,,0.0107425535
0.9032187749763859,,0.010727656
0.9032672140279493,,0.010727089
0.9597713676766209,,0.006892898
0.9598198067281842,,0.006889573
1.0,,0.00038211665
