,precision,recall,f1-score,support
0.0,0.986449487215184,0.9902348412943348,0.9883385397747911,171733.0
1.0,0.8549307958477509,0.8088223258859154,0.831237646663022,12219.0
accuracy,0.9781845263981909,0.9781845263981909,0.9781845263981909,0.9781845263981909
macro avg,0.9206901415314674,0.8995285835901251,0.9097880932189066,183952.0
weighted avg,0.9777133664346614,0.9781845263981909,0.9779031228566131,183952.0
