,precision,recall,f1-score,support
0.0,0.9869241180605174,0.9893148084526562,0.9881180172268395,171733.0
1.0,0.8445310514276031,0.8157787052950324,0.8299059195737241,12219.0
accuracy,0.9777876837435853,0.9777876837435853,0.9777876837435853,0.9777876837435853
macro avg,0.9157275847440602,0.9025467568738443,0.9090119684002818,183952.0
weighted avg,0.9774656675887227,0.9777876837435853,0.9776087886170748,183952.0
