,precision,recall,f1-score,support
0.0,0.9717128103392946,0.9912149655086213,0.981367008644718,168013.0
1.0,0.8331637843336724,0.603240854407071,0.6998006266021077,12219.0
accuracy,0.9649118913400506,0.9649118913400506,0.9649118913400506,0.9649118913400506
macro avg,0.9024382973364835,0.7972279099578461,0.8405838176234128,180232.0
weighted avg,0.9623197472386092,0.9649118913400506,0.9622779477555382,180232.0
