,precision,recall,f1-score,support
0,0.6417910447761194,0.6935483870967742,0.6666666666666666,62.0
1,0.2692307692307692,0.22580645161290322,0.2456140350877193,31.0
accuracy,0.5376344086021505,0.5376344086021505,0.5376344086021505,0.5376344086021505
macro avg,0.4555109070034443,0.45967741935483875,0.45614035087719296,93.0
weighted avg,0.5176042862610026,0.5376344086021505,0.5263157894736842,93.0
