,precision,recall,f1-score,support
0.0,0.9774526152617611,0.9871614689888694,0.982283052212627,168633.0
1.0,0.7946699544764795,0.6857353302234226,0.7361947019285683,12219.0
accuracy,0.9667960542321898,0.9667960542321898,0.9667960542321898,0.9667960542321898
macro avg,0.8860612848691203,0.836448399606146,0.8592388770705977,180852.0
weighted avg,0.9651031729988314,0.9667960542321898,0.9656564539327025,180852.0
