,precision,recall,f1-score,support
0,0.684931506849315,0.8064516129032258,0.7407407407407408,62.0
1,0.4,0.25806451612903225,0.3137254901960784,31.0
accuracy,0.6236559139784946,0.6236559139784946,0.6236559139784946,0.6236559139784946
macro avg,0.5424657534246575,0.532258064516129,0.5272331154684096,93.0
weighted avg,0.5899543378995433,0.6236559139784946,0.59840232389252,93.0
