,precision,recall,f1-score,support
0,1.0,0.8809523809523809,0.9367088607594937,42.0
1,0.8936170212765957,1.0,0.9438202247191011,42.0
accuracy,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9404761904761905
macro avg,0.9468085106382979,0.9404761904761905,0.9402645427392974,84.0
weighted avg,0.946808510638298,0.9404761904761905,0.9402645427392974,84.0
