,precision,recall,f1-score,support
0.0,0.9816676315281652,0.9882323853702472,0.9849390698247487,169873.0
1.0,0.8196336731931787,0.743432359440216,0.7796755643292421,12219.0
accuracy,0.9718054609757705,0.9718054609757705,0.9718054609757705,0.9718054609757705
macro avg,0.9006506523606719,0.8658323724052316,0.8823073170769954,182092.0
weighted avg,0.970794595168,0.9718054609757705,0.9711651820446727,182092.0
