,precision,recall,f1-score,support
0,0.9821142159713214,0.9888627955605598,0.9854769522759187,155425.0
1,0.8307421531240833,0.7521912350597609,0.7895177028157233,11295.0
accuracy,0.9728286948176583,0.9728286948176583,0.9728286948176583,0.9728286948176583
macro avg,0.9064281845477024,0.8705270153101603,0.887497327545821,166720.0
weighted avg,0.9718590129371351,0.9728286948176583,0.9722010422312154,166720.0
