,precision,recall,f1-score,support
0,0.7671232876712328,0.9032258064516129,0.8296296296296296,62.0
1,0.7,0.45161290322580644,0.5490196078431372,31.0
accuracy,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108
macro avg,0.7335616438356164,0.6774193548387096,0.6893246187363834,93.0
weighted avg,0.7447488584474886,0.7526881720430108,0.7360929557007987,93.0
