,precision,recall,f1-score,support
0,0.7777777777777778,0.7903225806451613,0.7839999999999999,62.0
1,0.5666666666666667,0.5483870967741935,0.5573770491803278,31.0
accuracy,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7096774193548387
macro avg,0.6722222222222223,0.6693548387096774,0.6706885245901639,93.0
weighted avg,0.7074074074074075,0.7096774193548387,0.7084590163934426,93.0
