,precision,recall,f1-score,support
0.0,0.9868961299903904,0.9867352227003546,0.9868156697861039,171733.0
1.0,0.8139952641463215,0.8158605450527866,0.8149268372435216,12219.0
accuracy,0.9753848830129599,0.9753848830129599,0.9753848830129599,0.9753848830129599
macro avg,0.900445697068356,0.9012978838765706,0.9008712535148127,183952.0
weighted avg,0.9754112008798145,0.9753848830129599,0.9753979649237603,183952.0
