,precision,recall,f1-score,support
0.0,0.9846683553695535,0.9891750566286037,0.9869165611238279,171733.0
1.0,0.83740050730342,0.7835338407398315,0.8095721292068324,12219.0
accuracy,0.9755153518309124,0.9755153518309124,0.9755153518309124,0.9755153518309124
macro avg,0.9110344313364868,0.8863544486842176,0.8982443451653301,183952.0
weighted avg,0.9748860978484605,0.9755153518309124,0.9751364684170687,183952.0
