,precision,recall,f1-score,support
0,0.8225806451612904,0.8225806451612904,0.8225806451612904,62.0
1,0.6451612903225806,0.6451612903225806,0.6451612903225806,31.0
accuracy,0.7634408602150538,0.7634408602150538,0.7634408602150538,0.7634408602150538
macro avg,0.7338709677419355,0.7338709677419355,0.7338709677419355,93.0
weighted avg,0.7634408602150538,0.7634408602150538,0.7634408602150538,93.0
