,precision,recall,f1-score,support
0,0.9931886061781376,0.9663283192694957,0.9795743676023495,171717.0
1,0.6571191365711914,0.9068663556755872,0.7620521284643421,12219.0
accuracy,0.9623782185107863,0.9623782185107863,0.9623782185107863,0.9623782185107863
macro avg,0.8251538713746644,0.9365973374725414,0.8708132480333458,183936.0
weighted avg,0.9708632710119534,0.9623782185107863,0.965124209721199,183936.0
