,precision,recall,f1-score,support
0,0.6901408450704225,0.7903225806451613,0.7368421052631579,62.0
1,0.4090909090909091,0.2903225806451613,0.339622641509434,31.0
accuracy,0.6236559139784946,0.6236559139784946,0.6236559139784946,0.6236559139784946
macro avg,0.5496158770806658,0.5403225806451613,0.5382323733862959,93.0
weighted avg,0.5964575330772514,0.6236559139784946,0.60443561734525,93.0
