,precision,recall,f1-score,support
0.0,0.9784364836145455,0.9883059662106468,0.98334646145495,168633.0
1.0,0.8125118843886671,0.6994025697683934,0.7517262611602233,12219.0
accuracy,0.9687866321633158,0.9687866321633158,0.9687866321633158,0.9687866321633158
macro avg,0.8954741840016063,0.8438542679895201,0.8675363613075866,180852.0
weighted avg,0.9672260315435647,0.9687866321633158,0.9676973824986693,180852.0
