,precision,recall,f1-score,support
0,0.6811594202898551,0.7580645161290323,0.7175572519083969,62.0
1,0.375,0.2903225806451613,0.3272727272727273,31.0
accuracy,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086
macro avg,0.5280797101449275,0.5241935483870968,0.5224149895905621,93.0
weighted avg,0.5791062801932367,0.6021505376344086,0.5874624103631738,93.0
