,precision,recall,f1-score,support
0.0,0.9514691566879944,0.9984132336315131,0.9743760979079862,100834.0
1.0,0.9886516774239308,0.7307853622732515,0.8403822385675097,19074.0
accuracy,0.9558411448777396,0.9558411448777396,0.9558411448777396,0.9558411448777396
macro avg,0.9700604170559626,0.8645992979523823,0.9073791682377479,119908.0
weighted avg,0.9573838529594463,0.9558411448777396,0.9530614327225087,119908.0
