,precision,recall,f1-score,support
0,0.9012816968513432,0.9015468436505275,0.9014142507530121,169959.0
1,0.8860079977655306,0.8857063081836817,0.8858571272885789,146841.0
accuracy,0.8942045454545454,0.8942045454545454,0.8942045454545454,0.8942045454545454
macro avg,0.8936448473084369,0.8936265759171046,0.8936356890207955,316800.0
weighted avg,0.8942021348328464,0.8942045454545454,0.8942033177775044,316800.0
