,precision,recall,f1-score,support
0,0.9253068133728312,1.0,0.9612045279701066,139936.0
1,0.0,0.0,0.0,11296.0
accuracy,0.9253068133728312,0.9253068133728312,0.9253068133728312,0.9253068133728312
macro avg,0.4626534066864156,0.5,0.4806022639850533,151232.0
weighted avg,0.8561926988741834,0.9253068133728312,0.8894090987755557,151232.0
