,precision,recall,f1-score,support
0.0,0.978943441103429,0.9231065228624515,0.9502054027138056,90957.0
1.0,0.6305920878888713,0.8686067660967625,0.7307056735418324,13745.0
accuracy,0.915951939791026,0.915951939791026,0.915951939791026,0.915951939791026
macro avg,0.8047677644961502,0.895856644479607,0.8404555381278189,104702.0
weighted avg,0.9332128022432917,0.915951939791026,0.9213900622478283,104702.0
