,precision,recall,f1-score,support
0.0,0.9753094803834064,0.9977470771551639,0.9864006986076905,100758.0
1.0,0.9734316479400749,0.7656969250598417,0.8571575801298568,10862.0
accuracy,0.9751657409066475,0.9751657409066475,0.9751657409066475,0.9751657409066475
macro avg,0.9743705641617406,0.8817220011075028,0.9217791393687736,111620.0
weighted avg,0.9751267441712628,0.9751657409066475,0.9738237522458715,111620.0
