,precision,recall,f1-score,support
0,0.7164179104477612,0.7741935483870968,0.7441860465116278,62.0
1,0.46153846153846156,0.3870967741935484,0.42105263157894735,31.0
accuracy,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806
macro avg,0.5889781859931114,0.5806451612903225,0.5826193390452876,93.0
weighted avg,0.6314580941446613,0.6451612903225806,0.6364749082007343,93.0
