,precision,recall,f1-score,support
0.0,0.9769975999018938,0.9884846945105847,0.9827075795310372,169253.0
1.0,0.8094632906442467,0.6776331942057452,0.7377049180327868,12219.0
accuracy,0.967554223241051,0.967554223241051,0.967554223241051,0.967554223241051
macro avg,0.8932304452730703,0.833058944358165,0.860206248781912,181472.0
weighted avg,0.9657170622717405,0.967554223241051,0.9662108884665912,181472.0
