,precision,recall,f1-score,support
0,0.7027027027027027,0.8387096774193549,0.7647058823529411,62.0
1,0.47368421052631576,0.2903225806451613,0.36,31.0
accuracy,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.6559139784946236
macro avg,0.5881934566145093,0.5645161290322581,0.5623529411764705,93.0
weighted avg,0.6263632053105738,0.6559139784946236,0.6298039215686274,93.0
