,precision,recall,f1-score,support
0,0.375,0.05357142857142857,0.09375,56.0
1,0.49038461538461536,0.9107142857142857,0.6375,56.0
accuracy,0.48214285714285715,0.48214285714285715,0.48214285714285715,0.48214285714285715
macro avg,0.4326923076923077,0.48214285714285715,0.365625,112.0
weighted avg,0.43269230769230765,0.48214285714285715,0.365625,112.0
