,precision,recall,f1-score,support
0,0.9882026280112629,0.9754738589425193,0.9817969888295288,155426.0
1,0.7132972322503008,0.8397379139366035,0.771370475803172,11294.0
accuracy,0.9662787907869482,0.9662787907869482,0.9662787907869482,0.9662787907869482
macro avg,0.8507499301307819,0.9076058864395613,0.8765837323163503,166720.0
weighted avg,0.9695798980465058,0.9662787907869482,0.9675422081306344,166720.0
