,precision,recall,f1-score,support
0,0.9870826193072649,0.9783882901721087,0.9827162249055676,155425.0
1,0.7347599494630449,0.8238158477202302,0.7767436036562461,11295.0
accuracy,0.9679162667946257,0.9679162667946257,0.9679162667946257,0.9679162667946257
macro avg,0.8609212843851549,0.9011020689461695,0.8797299142809069,166720.0
weighted avg,0.969988182191799,0.9679162667946257,0.9687619257392344,166720.0
