,precision,recall,f1-score,support
0,0.782608695652174,0.8571428571428571,0.8181818181818182,42.0
1,0.8421052631578947,0.7619047619047619,0.8,42.0
accuracy,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095
macro avg,0.8123569794050343,0.8095238095238095,0.8090909090909091,84.0
weighted avg,0.8123569794050342,0.8095238095238095,0.8090909090909092,84.0
