,precision,recall,f1-score,support
0,0.7954545454545454,0.8333333333333334,0.8139534883720929,42.0
1,0.825,0.7857142857142857,0.8048780487804876,42.0
accuracy,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095
macro avg,0.8102272727272727,0.8095238095238095,0.8094157685762903,84.0
weighted avg,0.8102272727272728,0.8095238095238095,0.8094157685762904,84.0
