,precision,recall,f1-score,support
0.0,0.9838660578386605,0.9929000546149646,0.988362413142828,58592.0
1.0,0.6780185758513931,0.4786885245901639,0.561178731582319,1830.0
accuracy,0.9773261394856179,0.9773261394856179,0.9773261394856179,0.9773261394856179
macro avg,0.8309423168450268,0.7357942896025642,0.7747705723625735,60422.0
weighted avg,0.9746028607906201,0.9773261394856179,0.9754243088553876,60422.0
