,precision,recall,f1-score,support
0.0,0.9878040240885113,0.9857045529979678,0.9867531718065526,171733.0
1.0,0.8049109980928163,0.8289549062934773,0.8167560375760997,12219.0
accuracy,0.9752924676002436,0.9752924676002436,0.9752924676002436,0.9752924676002436
macro avg,0.8963575110906639,0.9073297296457226,0.9017546046913262,183952.0
weighted avg,0.9756553663699685,0.9752924676002436,0.975461122885302,183952.0
