fpr,tpr,threshold
0.0,0.0,2.0
0.0008210419663081645,0.19797037400769293,1.0
0.0008268649589770167,0.21540224240936248,0.9999999
0.0008385109443147211,0.22374989770030282,0.99999976
0.0008385109443147211,0.23054259759391113,0.99999964
0.0008385109443147211,0.23504378427039857,0.9999995
0.0008385109443147211,0.23799001554955398,0.9999994
0.0008443339369835734,0.24208200343726982,0.9999993
0.0008443339369835734,0.2442916768966364,0.99999917
0.0008501569296524256,0.24633767084049432,0.99999905
0.0008559799223212778,0.24805630575333498,0.9999989
0.0008734489003278345,0.24928390211964974,0.9999988
0.0008734489003278345,0.25075701775922743,0.9999987
0.0008909178783343912,0.2520664538832965,0.99999857
0.0009258558343475046,0.25280301170308533,0.99999845
0.0009316788270163568,0.2535395695228742,0.99999833
0.000937501819685209,0.25468532613143463,0.9999982
0.0009607937903606179,0.2557492429822408,0.9999981
0.0009666167830294702,0.25648580080202965,0.999998
0.0009724397756983224,0.2574678778950814,0.99999785
0.0009782627683671747,0.2587773140191505,0.99999774
0.0009782627683671747,0.25951387183893937,0.9999976
0.000984085761036027,0.2597593911122023,0.9999975
0.000984085761036027,0.2602504296587282,0.9999974
0.000984085761036027,0.26131434650953433,0.99999726
0.000984085761036027,0.26172354529830594,0.99999714
0.000984085761036027,0.26229642360258615,0.999997
0.0009899087537048792,0.26286930190686636,0.9999969
0.0009957317463737314,0.2631148211801293,0.9999968
0.0009957317463737314,0.26360585972665523,0.99999666
0.0009957317463737314,0.2640150585154268,0.99999654
0.0009957317463737314,0.2642605777886897,0.9999964
0.0009957317463737314,0.26516081512398726,0.9999963
0.0009957317463737314,0.26532449463949587,0.9999962
0.0009957317463737314,0.26581553318602175,0.99999607
0.0010073777317114359,0.2663065717325477,0.99999595
0.0010073777317114359,0.26663393076356495,0.9999958
0.0010073777317114359,0.26712496931009083,0.9999957
0.0010073777317114359,0.26769784761437104,0.9999956
0.0010073777317114359,0.26810704640314265,0.99999547
0.001013200724380288,0.26851624519191425,0.99999535
0.001013200724380288,0.26867992470742286,0.99999523
0.0010190237170491403,0.26925280301170307,0.9999951
0.0010190237170491403,0.26958016204272034,0.999995
0.0010190237170491403,0.269743841558229,0.99999475
0.0010190237170491403,0.2700712005892463,0.99999464
0.0010190237170491403,0.2706440788935265,0.9999945
0.0010248467097179925,0.27105327768229803,0.9999944
0.0010248467097179925,0.2712169571978067,0.9999943
0.0010248467097179925,0.27146247647106964,0.99999416
0.0010248467097179925,0.2717898355020869,0.99999404
0.0010306697023868448,0.2721990342908585,0.9999939
0.0010306697023868448,0.27260823307963006,0.9999938
0.0010306697023868448,0.2727719125951387,0.99999356
0.0010306697023868448,0.27301743186840166,0.99999344
0.0010306697023868448,0.27342663065717326,0.9999933
0.0010306697023868448,0.2735084704149276,0.9999932
0.0010306697023868448,0.27383582944594487,0.99999297
0.0010306697023868448,0.2740813487192078,0.99999285
0.0010306697023868448,0.2742450282347164,0.9999927
0.0010306697023868448,0.27473606678124235,0.9999926
0.0010306697023868448,0.2750634258122596,0.9999925
0.0010306697023868448,0.27530894508552256,0.9999924
0.001036492695055697,0.2755544643587855,0.99999225
0.001036492695055697,0.27579998363204844,0.99999213
0.0010423156877245492,0.27588182338980277,0.999992
0.0010423156877245492,0.276454701694083,0.9999919
0.0010423156877245492,0.27678206072510025,0.9999918
0.0010423156877245492,0.27719125951387186,0.99999166
0.0010481386803934014,0.27727309927162613,0.99999154
0.0010481386803934014,0.27768229806039774,0.9999914
0.0010539616730622537,0.278009657091415,0.9999913
0.0010539616730622537,0.2785006956379409,0.99999106
0.0010539616730622537,0.27866437515344955,0.99999094
0.0010539616730622537,0.2787462149112039,0.9999907
0.0010539616730622537,0.2794009329732384,0.9999906
0.001059784665731106,0.27972829200425564,0.99999046
0.001059784665731106,0.28013749079302724,0.99999034
0.001059784665731106,0.2804648498240445,0.9999902
0.001059784665731106,0.2807922088550618,0.99999
0.001059784665731106,0.2808740486128161,0.99998987
0.001059784665731106,0.28111956788607906,0.9999896
0.001059784665731106,0.28152876667485066,0.9999895
0.001059784665731106,0.28169244619035927,0.9999894
0.0010656076583999581,0.28169244619035927,0.9999893
0.0010656076583999581,0.28185612570586793,0.99998915
0.0010656076583999581,0.2819379654636222,0.99998903
0.0010656076583999581,0.2821834847368852,0.9999889
0.0010656076583999581,0.2823471642523938,0.9999888
0.0010656076583999581,0.28242900401014814,0.9999887
0.0010656076583999581,0.2826745232834111,0.99998856
0.0010656076583999581,0.28300188231442835,0.99998844
0.0010656076583999581,0.28316556182993696,0.9999883
0.0010656076583999581,0.28341108110319996,0.9999882
0.0010656076583999581,0.28390211964972584,0.9999881
0.0010656076583999581,0.2843931581962517,0.9999877
0.0010714306510688104,0.28447499795400605,0.9999875
0.0010714306510688104,0.284720517227269,0.99998736
0.0010772536437376626,0.28504787625828626,0.99998724
0.0010830766364065148,0.28529339553154925,0.999987
0.0010830766364065148,0.2855389148048122,0.9999869
0.0011005456144130715,0.2857025943203208,0.99998665
0.0011005456144130715,0.28586627383582947,0.9999864
0.0011063686070819237,0.28594811359358374,0.9999863
0.001112191599750776,0.28619363286684674,0.9999862
0.001112191599750776,0.286275472624601,0.99998593
0.0011238375850884804,0.28635731238235534,0.9999858
0.0011238375850884804,0.2866846714133726,0.9999856
0.0011238375850884804,0.28676651117112695,0.99998546
