fpr,tpr,threshold
0.0,0.0,1.9999998963904915
0.0,0.00017035775127768313,0.9999998963904914
0.0,0.002214650766609881,0.9999119114062947
7.015131638945205e-06,0.002214650766609881,0.9998984671300359
7.015131638945205e-06,0.012776831345826235,0.9781411526151839
2.1045394916835615e-05,0.012776831345826235,0.9749396796479511
2.1045394916835615e-05,0.014310051107325384,0.9658848469516335
3.507565819472602e-05,0.014310051107325384,0.9644597649110713
3.507565819472602e-05,0.014991482112436116,0.9631340020410749
4.910592147261644e-05,0.014991482112436116,0.9608366558566686
4.910592147261644e-05,0.015672913117546847,0.9553860254583644
5.612105311156164e-05,0.015672913117546847,0.9553208261076648
5.612105311156164e-05,0.015843270868824533,0.9543629938989955
6.313618475050684e-05,0.015843270868824533,0.9527919819511175
6.313618475050684e-05,0.016695059625212946,0.9474921481893612
9.119671130628766e-05,0.016695059625212946,0.9429005291717835
9.119671130628766e-05,0.017206132879045998,0.9360571534478922
9.821184294523287e-05,0.017206132879045998,0.9349314808078385
9.821184294523287e-05,0.01737649063032368,0.9345903042677269
0.00010522697458417807,0.01737649063032368,0.9342953550767756
0.00010522697458417807,0.017717206132879047,0.9338119788433792
0.00011224210622312327,0.017717206132879047,0.9332443071320929
0.00011224210622312327,0.01788756388415673,0.9324429359095548
0.0001262723695010137,0.01788756388415673,0.9307344300136281
0.0001262723695010137,0.019250425894378195,0.9217818394727466
0.0001403026327789041,0.019250425894378195,0.9200828329359445
0.0001403026327789041,0.019420783645655876,0.9200704508904145
0.00015433289605679452,0.019420783645655876,0.916890790545292
0.00015433289605679452,0.020954003407155027,0.9022428441167714
0.0001613480276957397,0.020954003407155027,0.9007899037653668
0.0001613480276957397,0.021465076660988076,0.8981268593978473
0.00021045394916835615,0.021465076660988076,0.8942938612997823
0.00021045394916835615,0.021635434412265758,0.8930451356096862
0.00023851447572413695,0.021635434412265758,0.8916274029404984
0.00023851447572413695,0.02180579216354344,0.8910647207494339
0.0002525447390020274,0.02180579216354344,0.8902403979775961
0.0002525447390020274,0.021976149914821125,0.8883525265725813
0.0002595598706409726,0.021976149914821125,0.8868908100058525
0.0002595598706409726,0.022146507666098807,0.8868901738258301
0.00027359013391886297,0.022146507666098807,0.8860990854857684
0.00027359013391886297,0.02231686541737649,0.8846400290345687
0.0002946355288356986,0.02231686541737649,0.8838012261870064
0.0002946355288356986,0.023168654173764906,0.880217655564681
0.0003016506604746438,0.023168654173764906,0.8782370936906145
0.0003016506604746438,0.023679727427597955,0.8777129761308067
0.00030866579211358904,0.023679727427597955,0.877471128573297
0.00030866579211358904,0.024020442930153322,0.8768513257514804
0.0003156809237525342,0.024020442930153322,0.8765247716498388
0.0003156809237525342,0.024190800681431004,0.8764371771558486
0.0003226960553914794,0.024190800681431004,0.876180115588034
0.0003226960553914794,0.024701873935264053,0.8704498021808574
0.0003297111870304246,0.024701873935264053,0.8701633886777075
0.0003297111870304246,0.024872231686541738,0.8701516098161145
0.00033672631866936984,0.024872231686541738,0.8698066786439523
0.00033672631866936984,0.025212947189097105,0.8691877425890903
0.00034374145030831505,0.025212947189097105,0.8690947487154304
0.00034374145030831505,0.025383304940374787,0.8682307052287385
0.00035075658194726027,0.025383304940374787,0.8680703766615155
0.00035075658194726027,0.02555366269165247,0.8676530512081545
0.00036478684522515064,0.02555366269165247,0.8664089956573339
0.00036478684522515064,0.025724020442930155,0.8660080689184341
0.00037180197686409585,0.025724020442930155,0.8648931853079285
0.00037180197686409585,0.02606473594548552,0.8632125665070294
0.00037881710850304107,0.02606473594548552,0.863128650083424
0.00037881710850304107,0.026405451448040886,0.8609708648128543
0.0003858322401419863,0.026405451448040886,0.8608670153465646
0.0003858322401419863,0.026746166950596253,0.8585567815549882
0.0003928473717809315,0.026746166950596253,0.8583619047580424
0.0003928473717809315,0.026916524701873935,0.857332110898634
0.00039986250341987665,0.026916524701873935,0.8543224772921821
0.00039986250341987665,0.027257240204429302,0.8537768464328245
0.0004138927666977671,0.027257240204429302,0.8534038476870351
0.0004138927666977671,0.028109028960817718,0.8519233989066292
0.0004349381616146027,0.028109028960817718,0.850421985170986
0.0004349381616146027,0.028620102214650767,0.8490300051374079
0.0004419532932535479,0.028620102214650767,0.8449186130540182
0.0004419532932535479,0.02879045996592845,0.8448187202687711
0.0004489684248924931,0.02879045996592845,0.8434707804744563
0.0004489684248924931,0.028960817717206135,0.8430325504178456
0.0004559835565314383,0.028960817717206135,0.8430223773260918
0.0004559835565314383,0.029131175468483816,0.8424984819167748
0.0004770289514482739,0.029131175468483816,0.8392934503279948
0.0004770289514482739,0.0293015332197615,0.8364964323940268
0.0004910592147261643,0.0293015332197615,0.8345523040120668
0.0004910592147261643,0.029812606473594547,0.8326990207562861
0.0005050894780040548,0.029812606473594547,0.8298331969225874
0.0005050894780040548,0.029982964224872233,0.8275994789339268
0.0005121046096429999,0.029982964224872233,0.8265510672635773
0.0005121046096429999,0.030834752981260646,0.8239573985094885
0.0005191197412819452,0.030834752981260646,0.8230504092984683
0.0005191197412819452,0.03100511073253833,0.8224003986032965
0.0005261348729208903,0.03100511073253833,0.8215119421471205
0.0005261348729208903,0.031345826235093695,0.8203381602380161
