,precision,recall,f1-score,support
0.0,1.0,0.7632538524954023,0.8657333728949189,63076.0
1.0,0.026912550501759416,1.0,0.052414493305412785,413.0
accuracy,0.764793901305738,0.764793901305738,0.764793901305738,0.764793901305738
macro avg,0.5134562752508797,0.8816269262477012,0.45907393310016587,63489.0
weighted avg,0.9936700039905689,0.764793901305738,0.860442681637056,63489.0
