,precision,recall,f1-score,support
0,1.0,0.8214285714285714,0.9019607843137255,56.0
1,0.8484848484848485,1.0,0.9180327868852458,56.0
accuracy,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857
macro avg,0.9242424242424243,0.9107142857142857,0.9099967855994857,112.0
weighted avg,0.9242424242424242,0.9107142857142857,0.9099967855994856,112.0
