,precision,recall,f1-score,support
0,1.0,0.8392857142857143,0.9126213592233009,56.0
1,0.8615384615384616,1.0,0.9256198347107438,56.0
accuracy,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571
macro avg,0.9307692307692308,0.9196428571428572,0.9191205969670224,112.0
weighted avg,0.9307692307692308,0.9196428571428571,0.9191205969670223,112.0
