,precision,recall,f1-score,support
0.0,0.9843749094092614,0.9886509872884071,0.9865083146433014,171733.0
1.0,0.8301228972369912,0.7794418528521155,0.8039844673307447,12219.0
accuracy,0.9747542837261894,0.9747542837261894,0.9747542837261894,0.9747542837261894
macro avg,0.9072489033231264,0.8840464200702614,0.895246390987023,183952.0
weighted avg,0.9741287292278393,0.9747542837261894,0.9743841795955057,183952.0
