,precision,recall,f1-score,support
0.0,0.9331529568204484,0.9933353648347112,0.9623041285954396,101731.0
1.0,0.9543864370290636,0.6621236872812135,0.7818347157540853,21425.0
accuracy,0.9357156776770925,0.9357156776770925,0.9357156776770925,0.9357156776770925
macro avg,0.943769696924756,0.8277295260579624,0.8720694221747625,123156.0
weighted avg,0.9368468679045172,0.9357156776770925,0.9309085232645907,123156.0
