,precision,recall,f1-score,support
0,0.9876900278826718,0.9785380365490862,0.9830927328186002,155298.0
1,0.7382392209220137,0.8323003364618381,0.7824530736255046,11294.0
accuracy,0.9686239435267,0.9686239435267,0.9686239435267,0.9686239435267
macro avg,0.8629646244023428,0.9054191865054622,0.8827729032220524,166592.0
weighted avg,0.9707786671101637,0.9686239435267,0.9694904931496675,166592.0
