,precision,recall,f1-score,support
0.0,0.9556689640658704,0.9984718725607677,0.9766016473472547,90961.0
1.0,0.9894991312230867,0.7566287331754376,0.857535681550347,17311.0
accuracy,0.9598049357174523,0.9598049357174523,0.9598049357174523,0.9598049357174523
macro avg,0.9725840476444786,0.8775503028681026,0.9170686644488009,108272.0
weighted avg,0.9610778788698693,0.9598049357174523,0.9575648609767226,108272.0
