,precision,recall,f1-score,support
0,0.7068965517241379,0.9761904761904762,0.8199999999999998,42.0
1,0.9615384615384616,0.5952380952380952,0.7352941176470588,42.0
accuracy,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
macro avg,0.8342175066312998,0.7857142857142857,0.7776470588235294,84.0
weighted avg,0.8342175066312998,0.7857142857142857,0.7776470588235294,84.0
