,precision,recall,f1-score,support
0,1.0,0.5476190476190477,0.7076923076923077,42.0
1,0.6885245901639344,1.0,0.8155339805825244,42.0
accuracy,0.7738095238095238,0.7738095238095238,0.7738095238095238,0.7738095238095238
macro avg,0.8442622950819672,0.7738095238095238,0.7616131441374161,84.0
weighted avg,0.8442622950819673,0.7738095238095238,0.761613144137416,84.0
