,precision,recall,f1-score,support
0,0.7058823529411765,0.7741935483870968,0.7384615384615385,62.0
1,0.44,0.3548387096774194,0.3928571428571428,31.0
accuracy,0.6344086021505376,0.6344086021505376,0.6344086021505376,0.6344086021505376
macro avg,0.5729411764705883,0.564516129032258,0.5656593406593406,93.0
weighted avg,0.6172549019607844,0.6344086021505376,0.6232600732600733,93.0
