,precision,recall,f1-score,support
0.0,0.9650007346288577,0.9688742236024844,0.9669335998791245,128800.0
1.0,0.8483335224908258,0.8320593692022263,0.8401176404473334,26950.0
accuracy,0.9452006420545747,0.9452006420545747,0.9452006420545747,0.9452006420545747
macro avg,0.9066671285598418,0.9004667964023554,0.9035256201632289,155750.0
weighted avg,0.9448133743263218,0.9452006420545747,0.944990164202163,155750.0
