,precision,recall,f1-score,support
0,1.0,0.9464285714285714,0.9724770642201834,56.0
1,0.9491525423728814,1.0,0.9739130434782608,56.0
accuracy,0.9732142857142857,0.9732142857142857,0.9732142857142857,0.9732142857142857
macro avg,0.9745762711864407,0.9732142857142857,0.9731950538492221,112.0
weighted avg,0.9745762711864406,0.9732142857142857,0.9731950538492222,112.0
