,precision,recall,f1-score,support
0,0.9217393230551125,0.9995516018224183,0.9590697638684547,124889.0
1,0.0,0.0,0.0,10599.0
accuracy,0.9213583490788853,0.9213583490788853,0.9213583490788853,0.9213583490788853
macro avg,0.46086966152755626,0.49977580091120916,0.47953488193422733,135488.0
weighted avg,0.849633194947375,0.9213583490788853,0.8840433377108485,135488.0
