,precision,recall,f1-score,support
0.0,0.9165712103856434,0.9998710752325605,0.9564107915306975,100834.0
1.0,0.9987449314539486,0.5299149677287163,0.6924364123159302,19522.0
accuracy,0.9236431918641363,0.9236431918641363,0.9236431918641363,0.9236431918641363
macro avg,0.9576580709197959,0.7648930214806384,0.8244236019233139,120356.0
weighted avg,0.9298999632745351,0.9236431918641363,0.913593583987819,120356.0
